"Provider Number",Network,"Facility Name","Address Line 1",City,State,Zip,County,"Profit or Non-Profit","Chain Organization","# of Dialysis Stations","Offers in-center hemodialysis","Certification or Recertification Date",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
372612,13,"ANTHEM DIALYSIS","4301 NW 63RD STREET","OKLAHOMA CITY",OK,73116,OKLAHOMA,Profit,INDEPENDENT,1,TRUE,12/5/19,35.537307,-97.597172,1,rooftop,4301,"NW 63rd St",,,"Oklahoma City",OK,"Oklahoma County",73116,US,Oklahoma
372539,13,"FMCNA - NORTH CENTRAL OKLAHOMA CITY","200 NE 50TH ST","OKLAHOMA CITY",OK,73105,OKLAHOMA,Profit,"FRESENIUS MEDICAL CARE",25,TRUE,4/23/97,35.521863,-97.507342,1,rooftop,200,"NE 50th St",,,"Oklahoma City",OK,"Oklahoma County",73105,US,Oklahoma
372324,13,"OSU MEDICAL CENTER OUTPATIENT DIALYSIS UNIT","802 S JACKSON",TULSA,OK,74127,TULSA,Profit,INDEPENDENT,20,TRUE,8/16/19,36.146949,-95.999516,1,range_interpolation,802,"S Jackson Ave",,,Tulsa,OK,"Tulsa County",74127,US,"TIGER/Line® dataset from the US Census Bureau"
372566,13,"FMCNA - MUSKOGEE","3371 W BROADWAY",MUSKOGEE,OK,74401,MUSKOGEE,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,2/13/04,35.755871,-95.404211,0.9,range_interpolation,3371,"W Broadway Ave",,,Muskogee,OK,"Muskogee County",74401,US,"TIGER/Line® dataset from the US Census Bureau"
372602,13,"DAVITA IDABEL DIALYSIS","1319 S LYNN LANE",IDABEL,OK,74745,MCCURTAIN,Profit,DAVITA,13,TRUE,6/15/16,33.8962,-94.809243,1,range_interpolation,1319,"Lynn Ln",,,Idabel,OK,"McCurtain County",74745,US,"TIGER/Line® dataset from the US Census Bureau"
372596,13,"FMCNA - SAPULPA DIALYSIS","1013 E CLEVELAND",SAPULPA,OK,74066,CREEK,Profit,"FRESENIUS MEDICAL CARE",18,TRUE,11/1/13,35.992197,-96.100772,1,range_interpolation,1013,"E Cleveland Ave",,,Sapulpa,OK,"Creek County",74066,US,"TIGER/Line® dataset from the US Census Bureau"
372541,13,"DAVITA EDMOND DIALYSIS CENTER","50 S BAUMANN AVE",EDMOND,OK,73034,OKLAHOMA,Profit,DAVITA,12,TRUE,9/8/97,35.65397,-97.46653,1,rooftop,50,"S Baumann Ave",,,Edmond,OK,"Oklahoma County",73034,US,"Oklahoma and Logan Counties - Association of Central Oklahoma Governments"
372547,13,"DAVITA TRI-STATE DIALYSIS","2510 N MAIN",MIAMI,OK,74354,OTTAWA,Profit,DAVITA,18,TRUE,7/1/99,36.905829,-94.87736,1,range_interpolation,2510,"N Main St",,,Miami,OK,"Ottawa County",74354,US,"TIGER/Line® dataset from the US Census Bureau"
372522,13,"DAVITA DUNCAN DIALYSIS CENTER","2845 W ELK",DUNCAN,OK,73533,STEPHENS,Profit,DAVITA,12,TRUE,12/29/92,34.521804,-97.970471,0.6,street_center,,"W Elk Ave",,,Duncan,OK,"Stephens County",73533,US,"TIGER/Line® dataset from the US Census Bureau"
392513,4,"DAVITA PHILADELPHIA WEST DIALYSIS","7609 LINDBERG BOULEVARD",PHILADELPHIA,PA,19153,PHILADELPHIA,Profit,DAVITA,24,TRUE,9/1/77,39.905023,-75.237313,1,range_interpolation,7609,"Lindbergh Blvd",,,Philadelphia,PA,"Philadelphia County",19153,US,"TIGER/Line® dataset from the US Census Bureau"
392683,4,"DCI INDIANA","870 HOSPITAL ROAD",INDIANA,PA,15701,INDIANA,Non-Profit,"DIALYSIS CLINIC, INC.",21,TRUE,12/17/01,40.603279,-79.16111,1,range_interpolation,870,"Hospital Rd",,,Indiana,PA,"Indiana County",15701,US,"TIGER/Line® dataset from the US Census Bureau"
392769,4,"DAVITA NORTHSIDE DIALYSIS","930 MADISON AVENUE",PITTSBURGH,PA,15212,ALLEGHENY,Profit,DAVITA,23,TRUE,9/1/10,40.456333,-79.997289,1,rooftop,930,"Madison Ave",,,Pittsburgh,PA,"Allegheny County",15212,US,Allegheny
392828,4,"U.S. RENAL CARE - HANOVER","191 WILSON AVE",HANOVER,PA,17331,YORK,Profit,"US RENAL CARE, INC.",15,TRUE,6/22/15,39.829756,-76.992441,0.76,nearest_rooftop_match,221,"Wilson Ave",,,Hanover,PA,"York County",17331,US,York
392867,4,"DAVITA WISSAHICKON DIALYSIS","235 W. CHELTEN AVENUE",PHILADELPHIA,PA,19144,PHILADELPHIA,Profit,DAVITA,26,TRUE,11/29/17,40.03137,-75.179396,1,range_interpolation,235,"W Chelten Ave",,,Philadelphia,PA,"Philadelphia County",19144,US,"TIGER/Line® dataset from the US Census Bureau"
392759,4,"ARA - DIALYSIS UNIT AT OHIO VALLEY HOSPITAL LLC","MEDICAL ARTS BUILDING","MCKEES ROCKS",PA,15136,ALLEGHENY,Profit,"AMERICAN RENAL ASSOCIATES",14,TRUE,6/12/09,40.465624,-80.065611,0.9,place,,,,,"McKees Rocks",PA,"Allegheny County",15136,US,"TIGER/Line® dataset from the US Census Bureau"
392723,4,"DAVITA DUNMORE DIALYSIS","1212 ONEAL HIGHWAY",DUNMORE,PA,18512,LACKAWANNA,Profit,DAVITA,12,TRUE,5/1/05,41.43312,-75.621082,1,range_interpolation,1212,"Oneill Hwy",,,Dunmore,PA,"Lackawanna County",18512,US,"TIGER/Line® dataset from the US Census Bureau"
392782,4,"LIBERTY DIALYSIS LLC - CAMP HILL","500 N. 12TH STREET, SUITE 300",LEMOYNE,PA,17043,CUMBERLAND,Profit,"FRESENIUS MEDICAL CARE",17,TRUE,2/8/12,40.243219,-76.909162,1,range_interpolation,500,"N 12th St",Ste,300,Lemoyne,PA,"Cumberland County",17043,US,"TIGER/Line® dataset from the US Census Bureau"
392859,4,"DAVITA  COATESVILLE DIALYSIS","1129 WEST LINCOLN HIGHWAY",COATESVILLE,PA,19320,CHESTER,Profit,DAVITA,13,TRUE,7/3/17,39.986788,-75.803154,1,range_interpolation,1129,"E Lincoln Hwy",,,Coatesville,PA,"Chester County",19320,US,"TIGER/Line® dataset from the US Census Bureau"
392642,4,"FRESENIUS KIDNEY CARE - CRANBERRY","5 SAINT FRANCIS WAY","CRANBERRY TOWNSHIP",PA,16066,BUTLER,Profit,"FRESENIUS MEDICAL CARE",7,TRUE,8/28/98,40.682379,-80.099331,1,range_interpolation,5,"St Francis Way",,,"Cranberry Twp",PA,"Butler County",16066,US,"TIGER/Line® dataset from the US Census Bureau"
392597,4,"DCI WASHINGTON","280 NORTH AVENUE",WASHINGTON,PA,15301,WASHINGTON,Non-Profit,"DIALYSIS CLINIC, INC.",18,TRUE,12/5/94,40.179404,-80.23428,1,rooftop,280,"North Ave",,,Washington,PA,"Washington County",15301,US,Washington
392777,4,"U.S. RENAL CARE - PHILADELPHIA","2910 S. 70TH STREET, SUITE 3A",PHILADELPHIA,PA,19142,PHILADELPHIA,Profit,"US RENAL CARE, INC.",21,TRUE,7/22/10,39.912794,-75.233398,1,rooftop,2910,"S 70th St",Unit,3,Philadelphia,PA,"Philadelphia County",19142,US,Philadelphia
392788,4,"DAVITA BUTTONWOOD DIALYSIS","449 NORTH BROAD STREET",PHILADELPHIA,PA,19123,PHILADELPHIA,Profit,DAVITA,24,TRUE,7/13/12,39.961576,-75.160989,1,rooftop,449,"N Broad St",,,Philadelphia,PA,"Philadelphia County",19123,US,Philadelphia
392879,4,"DAVITA NESHAMINY DIALYSIS","2 NESHAMINY INTERPLEX DRIVE","FEASTERVILLE TREVOSE",PA,19053,BUCKS,Profit,DAVITA,16,TRUE,1/11/19,40.121808,-74.979153,0.81,nearest_rooftop_match,6,"Neshaminy Interplex Cir",,,Feasterville-Trevose,PA,"Bucks County",19053,US,Bucks
392821,4,"DAVITA EAGLE VALLEY DIALYSIS","166 EAGLES GLEN PLAZA","EAST STROUDSBURG",PA,18301,MONROE,Profit,DAVITA,13,TRUE,7/23/14,41.020282,-75.179703,1,rooftop,166,"Eagles Glen Plz",,,"East Stroudsburg",PA,"Monroe County",18301,US,Monroe
392700,4,"DAVITA MCKEESPORT WEST DIALYSIS","101 9TH STREET",MCKEESPORT,PA,15132,ALLEGHENY,Profit,DAVITA,16,TRUE,8/21/02,40.346969,-79.86756,1,rooftop,101,"9th St",,,McKeesport,PA,"Allegheny County",15132,US,Allegheny
392606,4,"DAVITA POCONO DIALYSIS CENTER","447 OFFICE PLAZA, BUILDING 100, SUITE B","EAST STROUDSBURG",PA,18301,MONROE,Profit,DAVITA,16,TRUE,10/20/95,40.99954,-75.18129,0.33,place,,,,,"East Stroudsburg",PA,"Monroe County",18301,US,"TIGER/Line® dataset from the US Census Bureau"
392826,4,"DAVITA WOODLYN DIALYSIS","1310 MACDADE BLVD.",WOODLYN,PA,19094,DELAWARE,Profit,DAVITA,16,TRUE,1/16/15,39.877746,-75.344633,1,range_interpolation,1310,"Macdade Blvd",,,Woodlyn,PA,"Delaware County",19094,US,"TIGER/Line® dataset from the US Census Bureau"
392551,4,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.","1740 S. STATE ROAD","UPPER DARBY",PA,19082,DELAWARE,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,7/8/87,39.960276,-75.2832,1,range_interpolation,1740,"S State Rd",Uppr,,"Upper Darby",PA,"Delaware County",19082,US,"TIGER/Line® dataset from the US Census Bureau"
392878,4,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.","105 TERRY DRIVE SUITE 118",NEWTOWN,PA,18940,BUCKS,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,10/3/18,40.224769,-74.916796,1,range_interpolation,105,"Terry Dr",Ste,118,Newtown,PA,"Bucks County",18940,US,"TIGER/Line® dataset from the US Census Bureau"
392891,4,"DAVITA NORRISTOWN DIALYSIS","1700 MARKLEY STREET, SUITE 122",NORRISTOWN,PA,19401,MONTGOMERY,Profit,DAVITA,13,TRUE,9/25/19,40.131606,-75.332305,1,rooftop,1700,"Markley St",Ste,122,Norristown,PA,"Montgomery County",19401,US,Montgomery
392568,4,"FRESENIUS KIDNEY CARE - EPISCOPAL","100 E. LEHIGH AVE.",PHILADELPHIA,PA,19125,PHILADELPHIA,Profit,"FRESENIUS MEDICAL CARE",23,TRUE,5/20/91,39.989843,-75.129163,1,rooftop,100,"E Lehigh Ave",,,Philadelphia,PA,"Philadelphia County",19125,US,Philadelphia
392765,4,"RENAL CARE-PARTNERS OF ST MARYS, LLC","753 JOHNSONBURG ROAD","SAINT MARYS",PA,15857,ELK,Profit,"RENAL CARE PARTNERS",17,TRUE,10/20/10,41.425843,-78.576454,1,range_interpolation,753,"Johnsonburg Rd",,,"Saint Marys",PA,"Elk County",15857,US,"TIGER/Line® dataset from the US Census Bureau"
392656,4,"USRC HUNTINGDON, LLC","820 BRYAN STREET, SUITE 4",HUNTINGDON,PA,16652,HUNTINGDON,Profit,"US RENAL CARE, INC.",13,TRUE,11/29/99,40.493285,-78.010708,1,rooftop,820,"Bryan St",Ste,4,Huntingdon,PA,"Huntingdon County",16652,US,Huntingdon
392794,4,"DAVITA BROOMALL DIALYSIS","2835 W. CHESTER PIKE, SUITE 2",BROOMALL,PA,19008,DELAWARE,Profit,DAVITA,15,TRUE,1/23/14,39.98266,-75.368302,0.9,range_interpolation,2835,"W Chester Pike",Ste,2,Broomall,PA,"Delaware County",19008,US,"TIGER/Line® dataset from the US Census Bureau"
392815,4,"DAVITA ST LUKES QUAKERTOWN DIALYSIS","1021 PARK AVENUE",QUAKERTOWN,PA,18951,BUCKS,Profit,DAVITA,12,TRUE,9/1/13,40.438027,-75.349758,1,range_interpolation,1021,"Park Ave",,,Quakertown,PA,"Bucks County",18951,US,"TIGER/Line® dataset from the US Census Bureau"
392811,4,"DAVITA - MONTAGE AT HOME DIALYSIS","3409 BIRNEY AVENUE",MOOSIC,PA,18507,LACKAWANNA,Profit,DAVITA,0,FALSE,8/28/13,41.373609,-75.700624,1,range_interpolation,3409,"Birney Ave",,,Moosic,PA,"Lackawanna County",18507,US,"TIGER/Line® dataset from the US Census Bureau"
392614,4,"DAVITA ABINGTON DIALYSIS","3940-A COMMERCE AVENUE","WILLOW GROVE",PA,19090,MONTGOMERY,Profit,DAVITA,22,TRUE,6/17/96,40.162109,-75.133066,1,rooftop,3940,"Commerce Ave",,,"Willow Grove",PA,"Montgomery County",19090,US,Montgomery
392831,4,"DIALYSIS UNIT OF CENTER CITY PHILADELPHIA, LLC","230 N. BROAD STREET",PHILADELPHIA,PA,19102,PHILADELPHIA,Profit,"AMERICAN RENAL ASSOCIATES",12,TRUE,3/24/16,39.956717,-75.162892,1,range_interpolation,230,"N Broad St",,,Philadelphia,PA,"Philadelphia County",19102,US,"TIGER/Line® dataset from the US Census Bureau"
392579,4,"FRESENIUS KIDNEY CARE - OHIO VALLEY","ROBINSON PLAZA, BUILDING #3",PITTSBURGH,PA,15205,ALLEGHENY,Profit,"FRESENIUS MEDICAL CARE",15,TRUE,7/7/93,40.44939,-80.165128,1,street_center,,"Robinson Plz",Bldg,3,Pittsburgh,PA,"Allegheny County",15205,US,"TIGER/Line® dataset from the US Census Bureau"
392846,4,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.","301 W. CHELTEN AVENUE",PHILADELPHIA,PA,19144,PHILADELPHIA,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,5/26/16,40.030261,-75.180291,1,range_interpolation,301,"W Chelten Ave",,,Philadelphia,PA,"Philadelphia County",19144,US,"TIGER/Line® dataset from the US Census Bureau"
392528,4,"DAVITA DIALYSIS CENTER OF ERIE","1641 SASSAFRAS STREET",ERIE,PA,16502,ERIE,Profit,DAVITA,28,TRUE,1/12/81,42.118179,-80.081614,1,rooftop,1641,"Sassafras St",,,Erie,PA,"Erie County",16502,US,Erie
392881,4,"ISD RENAL, INC","6501 ROOSEVELT BLVD.",PHILADELPHIA,PA,19149,PHILADELPHIA,Profit,DAVITA,17,TRUE,2/8/19,40.035235,-75.067763,1,range_interpolation,6501,"Roosevelt Blvd",,,Philadelphia,PA,"Philadelphia County",19149,US,"TIGER/Line® dataset from the US Census Bureau"
392768,4,"DAVITA ALLEGHENY VALLEY DIALYSIS","1620 PACIFIC AVENUE","NATRONA HEIGHTS",PA,15065,ALLEGHENY,Profit,DAVITA,11,TRUE,9/1/10,40.620311,-79.725371,1,rooftop,1620,"Pacific Ave",,,"Natrona Heights",PA,"Allegheny County",15065,US,Allegheny
392849,4,"DIALYSIS CLINIC INC - CANTERBURY","376 FISK STREET",PITTSBURGH,PA,15224,ALLEGHENY,Non-Profit,"DIALYSIS CLINIC, INC.",6,TRUE,9/26/16,40.465704,-79.957327,0.9,rooftop,376,"Fisk St",,,Pittsburgh,PA,"Allegheny County",15201,US,Allegheny
392682,4,"DAVITA HUNTINGDON VALLEY DIALYSIS","769 HUNTINGDON PIKE","HUNTINGDON VALLEY",PA,19006,MONTGOMERY,Profit,DAVITA,23,TRUE,6/1/01,40.088622,-75.093494,1,range_interpolation,769,"Huntingdon Pike",,,"Huntingdon Valley",PA,"Montgomery County",19006,US,"TIGER/Line® dataset from the US Census Bureau"
392300,4,"GEISINGER HEALTH SYSTEM","100 NORTH ACADEMY AVENUE",DANVILLE,PA,17822,MONTOUR,Non-Profit,INDEPENDENT,8,TRUE,3/20/81,40.967682,-76.605639,1,rooftop,100,"N Academy Ave",,,Danville,PA,"Montour County",17822,US,Montour
392554,4,"ARA - CENTRAL KITTANNING DIALYSIS CENTER, LLC","ONE NOLTE DRIVE",KITTANNING,PA,16201,ARMSTRONG,Profit,"AMERICAN RENAL ASSOCIATES",19,TRUE,3/22/88,40.817197,-79.419457,1,place,,,,,Kittanning,PA,"Armstrong County",16201,US,"TIGER/Line® dataset from the US Census Bureau"
392536,4,"DAVITA COBBS CREEK DIALYSIS","1700 SOUTH 60TH STREET",PHILADELPHIA,PA,19142,PHILADELPHIA,Profit,DAVITA,25,TRUE,7/1/83,39.935506,-75.234282,1,rooftop,1700,"S 60th St",,,Philadelphia,PA,"Philadelphia County",19142,US,Philadelphia
392637,4,"FRESENIUS KIDNEY CARE - GREENE COUNTY","11 INDUSTRIAL PARK ROAD",CARMICHAELS,PA,15320,GREENE,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,6/10/98,39.864001,-79.957624,1,rooftop,11,"Industrial Rd",,,Carmichaels,PA,"Greene County",15320,US,Greene
392546,4,"FRESENIUS KIDNEY CARE - HERMITAGE","3036 INNOVATION WAY",HERMITAGE,PA,16148,MERCER,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,8/16/85,41.217413,-80.450574,0.76,nearest_rooftop_match,3068,"Innovation Way",,,Hermitage,PA,"Mercer County",16148,US,Mercer
392842,4,"LDHB MIDDLETOWN, LLC","1050 KREIDER DR., SUITE 100",MIDDLETOWN,PA,17057,DAUPHIN,Non-Profit,"FRESENIUS MEDICAL CARE",15,TRUE,3/15/16,40.230929,-76.755083,1,rooftop,1050,"Kreider Dr",Ste,100,Middletown,PA,"Dauphin County",17057,US,Dauphin
392691,4,"U.S. RENAL CARE MECHANICSBURG","120 SOUTH FILBERT STREET",MECHANICSBURG,PA,17055,CUMBERLAND,Profit,"US RENAL CARE, INC.",15,TRUE,1/14/02,40.213836,-76.999422,1,rooftop,120,"S Filbert St",,,Mechanicsburg,PA,"Cumberland County",17055,US,Cumberland
392800,4,"DAVITA HARMARVILLE DIALYSIS","791 FREEPORT ROAD",CHESWICK,PA,15024,ALLEGHENY,Profit,DAVITA,13,TRUE,9/19/12,40.541191,-79.817501,1,rooftop,791,"Freeport Rd",,,Cheswick,PA,"Allegheny County",15024,US,Allegheny
392776,4,"DAVITA FRACKVILLE DIALYSIS","950 SCHUYLKILL MALL ROAD",FRACKVILLE,PA,17931,SCHUYLKILL,Profit,DAVITA,12,TRUE,9/30/10,40.771304,-76.237006,1,range_interpolation,950,"Schuylkill Mall",,,Frackville,PA,"Schuylkill County",17931,US,"TIGER/Line® dataset from the US Census Bureau"
392810,4,"DAVITA CHELTENHAM DIALYSIS","133 CHELTENHAM AVENUE",CHELTENHAM,PA,19012,MONTGOMERY,Profit,DAVITA,21,TRUE,7/16/13,40.052939,-75.121056,1,rooftop,133,"Cheltenham Ave",,,Cheltenham,PA,"Montgomery County",19012,US,Montgomery
392836,4,"DAVITA ENYON DIALYSIS","260 SCRANTON CARBONDALE HIGHWAY",EYNON,PA,18403,LACKAWANNA,Profit,DAVITA,13,TRUE,12/11/15,41.495826,-75.586751,1,range_interpolation,260,"Scranton Carbondale Hwy",,,Eynon,PA,"Lackawanna County",18403,US,"TIGER/Line® dataset from the US Census Bureau"
392584,4,"DAVITA PALMERTON DIALYSIS CENTER","185-C DELAWARE AVENUE",PALMERTON,PA,18071,CARBON,Profit,DAVITA,10,TRUE,9/14/93,40.800403,-75.613784,0.9,range_interpolation,185,"Delaware Ave",,,Palmerton,PA,"Carbon County",18071,US,"TIGER/Line® dataset from the US Census Bureau"
392748,4,"DAVITA EAST END - PITTSBURGH DIALYSIS","7714 PENN AVENUE",PITTSBURGH,PA,15221,ALLEGHENY,Profit,DAVITA,16,TRUE,7/7/08,40.446331,-79.893657,1,rooftop,7714,"Penn Ave",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
392885,4,"DIALYSIS CARE CENTER - CHAMBERSBURG LLC","20 PARKWOOD DRIVE, SUITE 1",CHAMBERSBURG,PA,17201,FRANKLIN,Profit,INDEPENDENT,14,TRUE,5/17/19,39.94092,-77.634566,1,rooftop,20,"Parkwood Dr",Ste,1,Chambersburg,PA,"Franklin County",17201,US,Franklin
392868,4,"DIALYZE DIRECT PA LLC","495 THOMAS JONES WAY, SUITE 300",EXTON,PA,19341,CHESTER,Profit,"DIALYZE DIRECT PA LLC",1,FALSE,4/12/18,40.021972,-75.655655,1,range_interpolation,495,"Thomas Jones Way",Ste,300,Exton,PA,"Chester County",19341,US,"TIGER/Line® dataset from the US Census Bureau"
392853,4,"BIO MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.","700 COTTMAN AVENUE, BUILDING A",PHILADELPHIA,PA,19111,PHILADELPHIA,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,11/16/16,40.062883,-75.087837,0.9,rooftop,700,"Cottman Ave",Bldg,A,Philadelphia,PA,"Philadelphia County",19116,US,Philadelphia
392772,4,"DAVITA PITTSBURGH HOME MODALITY COE PD","5171 LIBERTY AVENUE, BUILDING A",PITTSBURGH,PA,15224,ALLEGHENY,Profit,DAVITA,6,FALSE,3/19/10,40.457827,-79.941353,1,rooftop,5171,"Liberty Ave",Bldg,A,Pittsburgh,PA,"Allegheny County",15224,US,Allegheny
392847,4,"NCPDC KIDNEY CENTER LLC","1201 GRAMPIAN BLVD., SUITE 1C",WILLIAMSPORT,PA,17701,LYCOMING,Profit,"NCPDC KIDNEY CENTER, LLC",12,TRUE,7/29/16,41.261209,-76.983701,1,rooftop,1201,"Grampian Blvd",Ste,1C,Williamsport,PA,"Lycoming County",17701,US,Lycoming
392509,4,"DAVITA NORTHERN PHILADELPHIA DIALYSIS","5933 NORTH BROAD STREET",PHILADELPHIA,PA,19141,PHILADELPHIA,Profit,DAVITA,23,TRUE,9/1/77,40.043827,-75.143,0.9,rooftop,5933-35,"N Broad St",,,Philadelphia,PA,"Philadelphia County",19141,US,Philadelphia
392676,4,"DCI RENAL SERVICES OF PITTSBURGH, LLC - HARMAR VILLAGE","725 FREEPORT ROAD",CHESWICK,PA,15024,ALLEGHENY,Profit,"DIALYSIS CLINIC, INC.",14,TRUE,12/11/00,40.578632,-79.779023,0.8,rooftop,725,"Freeport Rd",,,Creighton,PA,"Allegheny County",15030,US,Allegheny
392542,4,"FRESENIUS KIDNEY CARE - WESTERN PENNSYLVANIA","5124 LIBERTY AVENUE",PITTSBURGH,PA,15224,ALLEGHENY,Profit,"FRESENIUS MEDICAL CARE",23,TRUE,6/1/84,40.458015,-79.942792,1,rooftop,5124,"Liberty Ave",,,Pittsburgh,PA,"Allegheny County",15224,US,Allegheny
392708,4,"DAVITA ST LUKE'S TAMAQUA DIALYSIS","1215 EAST BROAD STREET",TAMAQUA,PA,18252,SCHUYLKILL,Profit,DAVITA,8,TRUE,12/29/03,40.802863,-75.950468,1,range_interpolation,1215,"E Broad St",,,Tamaqua,PA,"Schuylkill County",18252,US,"TIGER/Line® dataset from the US Census Bureau"
392726,4,"DAVITA OLD FORGE DIALYSIS","325 SOUTH MAIN STREET","OLD FORGE",PA,18518,LACKAWANNA,Profit,DAVITA,12,TRUE,5/1/05,41.369502,-75.737309,1,rooftop,325,"S Main St",,,"Old Forge",PA,"Lackawanna County",18518,US,Lackawanna
392633,4,"FRESENIUS KIDNEY CARE - ALTOONA","1602 NINTH AVENUE",ALTOONA,PA,16602,BLAIR,Profit,"FRESENIUS MEDICAL CARE",36,TRUE,12/8/97,40.511961,-78.403138,0.9,rooftop,1602,"9th Ave",,,Altoona,PA,"Blair County",16601,US,Blair
392710,4,"DAVITA ELIZABETH DIALYSIS","201 MCKEESPORT ROAD",ELIZABETH,PA,15037,ALLEGHENY,Profit,DAVITA,12,TRUE,3/31/04,40.274854,-79.884673,1,rooftop,201,"McKeesport Rd",,,Elizabeth,PA,"Allegheny County",15037,US,Allegheny
392559,4,"FRESENIUS KIDNEY CARE - THREE RIVERS","1401 FORBES AVENUE, SUITE 250",PITTSBURGH,PA,15219,ALLEGHENY,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,6/19/89,40.437994,-79.98598,1,rooftop,1401,"Forbes Ave",Ste,250,Pittsburgh,PA,"Allegheny County",15219,US,Allegheny
392590,4,"FKC OF MOUNT PLEASANT","2000 SUMMIT RIDGE PLAZA","MOUNT PLEASANT",PA,15666,WESTMORELAND,Profit,"FRESENIUS MEDICAL CARE",17,TRUE,4/25/94,40.127938,-79.545762,0.52,nearest_rooftop_match,2100,"Summit Ridge Plz",,,"Mount Pleasant",PA,"Westmoreland County",15666,US,Westmoreland
392718,4,"DAVITA MARKET STREET DIALYSIS","3701 MARKET STREET, SUITE 100",PHILADELPHIA,PA,19104,PHILADELPHIA,Profit,DAVITA,16,TRUE,9/13/05,39.956838,-75.196053,1,rooftop,3701,"Market St",Ste,100,Philadelphia,PA,"Philadelphia County",19104,US,Philadelphia
392626,4,"FRESENIUS KIDNEY CARE - REDSTONE/CENTERVILLE","685B NATIONAL PIKE W.",BROWNSVILLE,PA,15417,FAYETTE,Profit,"FRESENIUS MEDICAL CARE",14,TRUE,7/1/97,40.042656,-79.959564,1,range_interpolation,685,"National Pike W",,,Brownsville,PA,"Washington County",15417,US,"TIGER/Line® dataset from the US Census Bureau"
392641,4,"DAVITA WAYNESBURG DIALYSIS","248 ELM DRIVE",WAYNESBURG,PA,15370,GREENE,Profit,DAVITA,13,TRUE,7/29/98,39.895822,-80.147418,1,rooftop,248,"Elm Dr",,,Waynesburg,PA,"Greene County",15370,US,Greene
392648,4,"U.S. RENAL CARE - CHAMBERSBURG","PARK FIFTH AVENUE, PROFESSIONAL CENTER",CHAMBERSBURG,PA,17201,FRANKLIN,Profit,"US RENAL CARE, INC.",21,TRUE,1/11/99,39.936698,-77.684569,1,street_center,,"Park Cir",,,Chambersburg,PA,"Franklin County",17201,US,"TIGER/Line® dataset from the US Census Bureau"
392806,4,"FRESENIUS KIDNEY CARE - GREATER NORTHEAST","10500 ROOSEVELT BLVD",PHILADELPHIA,PA,19116,PHILADELPHIA,Profit,"FRESENIUS MEDICAL CARE",15,TRUE,4/9/13,40.097882,-75.012248,1,range_interpolation,10500,"Roosevelt Blvd",,,Philadelphia,PA,"Philadelphia County",19116,US,"TIGER/Line® dataset from the US Census Bureau"
392781,4,"FRESENIUS KIDNEY CARE - OVERBROOK","5911 LANCASTER AVENUE",PHILADELPHIA,PA,19151,PHILADELPHIA,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,2/13/12,39.982624,-75.240208,0.9,rooftop,5911-45,"Lancaster Ave",,,Philadelphia,PA,"Philadelphia County",19151,US,Philadelphia
392665,4,"DAVITA RENAL CENTER OF PHILADELPHIA","5630 CHESTNUT ST., 2ND FLR",PHILADELPHIA,PA,19139,PHILADELPHIA,Profit,DAVITA,24,TRUE,3/13/00,39.959389,-75.233672,1,range_interpolation,5630,"Chestnut St",Fl,,Philadelphia,PA,"Philadelphia County",19139,US,"TIGER/Line® dataset from the US Census Bureau"
392685,4,"FRESENIUS KIDNEY CARE - KUTZTOWN","45 CONSTITUTION BOULEVARD",KUTZTOWN,PA,19530,BERKS,Profit,"FRESENIUS MEDICAL CARE",11,TRUE,5/14/01,40.517408,-75.775213,1,rooftop,45,"Constitution Blvd",,,Kutztown,PA,"Berks County",19530,US,Berks
392518,4,"FRESENIUS KIDNEY CARE - POTTSVILLE","278 INDUSTRIAL PARK ROAD",POTTSVILLE,PA,17901,SCHUYLKILL,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,8/29/77,40.708751,-76.282986,0.33,place,,,,,Pottsville,PA,"Schuylkill County",17901,US,"TIGER/Line® dataset from the US Census Bureau"
392874,4,"FREEDOM DIALYSIS LLC","940 E. HAVERFORD ROAD, SUITE 102","BRYN MAWR",PA,19010,MONTGOMERY,Profit,"FREEDOM DIALYSIS, LLC",2,TRUE,5/18/18,40.014808,-75.319497,0.7,range_interpolation,940,"Haverford Rd",Ste,102,"Bryn Mawr",PA,"Delaware County",19010,US,"TIGER/Line® dataset from the US Census Bureau"
