"Provider Number",Network,"Facility Name","Address Line 1",City,State,Zip,County,"Profit or Non-Profit","Chain Organization","# of Dialysis Stations","Offers in-center hemodialysis","Certification or Recertification Date",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
492671,5,"DAVITA GILES COUNTY DIALYSIS","377 BOXWOOD LN",PEARISBURG,VA,24134,GILES,Profit,DAVITA,13,TRUE,8/15/13,37.333377,-80.71102,1,rooftop,377,"Boxwood Ln",,,Pearisburg,VA,"Giles County",24134,US,"Virginia Geographic Information Network (VGIN)"
492618,5,"DAVITA GREATER PORTSMOUTH DIALYSIS","DIALYSIS UNIT",PORTSMOUTH,VA,23707,"PORTSMOUTH CITY",Profit,DAVITA,18,TRUE,5/1/03,36.837153,-76.347314,1,place,,,,,Portsmouth,VA,"Portsmouth city",23707,US,"TIGER/Line® dataset from the US Census Bureau"
492619,5,"DAVITA RADFORD DIALYSIS","600 E MAIN ST",RADFORD,VA,24141,UNKNOWN,Profit,DAVITA,17,TRUE,8/13/03,37.137557,-80.544841,1,rooftop,600,"E Main St",,,Radford,VA,"Radford city",24141,US,"City of Radford"
492699,5,"FRESENIUS KIDNEY CARE INDIAN RIVER","4303 INDIAN RIVER ROAD",CHESAPEAKE,VA,23325,"CHESAPEAKE CITY",Profit,"FRESENIUS MEDICAL CARE",17,TRUE,10/12/16,36.819876,-76.226355,1,rooftop,4303,"Indian River Rd",,,Chesapeake,VA,"Chesapeake city",23325,US,"City of Chesapeake"
492645,5,"RAI - CHESAPEAKE-NEWPORT NEWS","225 CHESAPEAKE AVENUE","NEWPORT NEWS",VA,23607,"NEWPORT NEWS CITY",Profit,"FRESENIUS MEDICAL CARE",10,TRUE,1/1/07,36.985201,-76.393714,1,rooftop,225,"Chesapeake Ave",,,"Newport News",VA,"Newport News city",23607,US,"City of Newport News"
492704,5,"DAVITA RUTHERFORD CROSSING DIALYSIS","141 MARKET STREET",WINCHESTER,VA,22603,FREDERICK,Profit,DAVITA,13,TRUE,1/12/17,39.219926,-78.136483,1,rooftop,141,"Market St",,,Winchester,VA,"Frederick County",22603,US,"Virginia Geographic Information Network (VGIN)"
492687,5,"NCG CHANTILLY LLC","14595 AVION PARKWAY",CHANTILLY,VA,20151,FAIRFAX,Profit,INDEPENDENT,0,FALSE,7/20/15,38.9083,-77.451463,1,rooftop,14595,"Avion Pkwy",,,Chantilly,VA,"Fairfax County",20151,US,Fairfax
492602,5,"RENAL CAREPARTNERS - ARLINGTON/ALEXANDRIA","2445 ARMY NAVY DR",ARLINGTON,VA,22206,ARLINGTON,Profit,"RENAL CARE PARTNERS",16,TRUE,12/13/99,38.848633,-77.076392,1,rooftop,2445,"Army Navy Dr",,,Arlington,VA,"Arlington County",22206,US,Arlington
493505,5,"UVA ZION CROSSROADS DIALYSIS","75 CIRCLE POINTE DR",GORDONSVILLE,VA,22942,LOUISA,Non-Profit,"STATE OWNED",12,TRUE,6/5/97,37.975199,-78.214426,1,rooftop,75,"Circle Pointe Dr",,,"Zion Crossroads",VA,"Louisa County",22942,US,Louisa
492565,5,"BMA - FRANKLIN COUNTY","300 TECHNOLOGY DR","ROCKY MOUNT",VA,24151,FRANKLIN,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,1/1/93,37.013702,-79.897835,1,rooftop,300,"Technology Dr",,,"Rocky Mount",VA,"Franklin County",24151,US,"Virginia Geographic Information Network (VGIN)"
492656,5,"FMC - BLAIRS DIALYSIS","9325 US HIGHWAY 29",BLAIRS,VA,24527,PITTSYLVANIA,Profit,"FRESENIUS MEDICAL CARE",25,TRUE,12/18/08,36.74763,-79.379803,1,range_interpolation,9325,"Us Hwy 29",,,Blairs,VA,"Pittsylvania County",24527,US,"TIGER/Line® dataset from the US Census Bureau"
492525,5,"FMC - WARRENTON","170 W SHIRLEY AVE   STE 100",WARRENTON,VA,20186,FAUQUIER,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,8/1/80,38.711318,-77.804421,1,rooftop,170,"W Shirley Ave",Ste,100,Warrenton,VA,"Fauquier County",20186,US,Fauquier
492545,5,"DAVITA CHESAPEAKE DIALYSIS CENTER","1400 CROSSWAYS BLVD",CHESAPEAKE,VA,23320,"CHESAPEAKE CITY",Profit,DAVITA,24,TRUE,12/1/89,36.774598,-76.246378,1,rooftop,1400,"Crossways Blvd",,,Chesapeake,VA,"Chesapeake city",23320,US,"City of Chesapeake"
492655,5,"FMC - HERITAGE HUNT","7001 HERITAGE VILLAGE PLAZA",GAINESVILLE,VA,20155,"PRINCE WILLIAM",Profit,"FRESENIUS MEDICAL CARE",12,TRUE,10/7/08,38.802892,-77.601988,1,rooftop,7001,"Heritage Village Plz",,,Gainesville,VA,"Prince William County",20155,US,"Prince William"
492715,5,"FRESENIUS KIDNEY CARE NORTH SUFFOLK HOME","5140 RIVER CLUB DR.",SUFFOLK,VA,23435,"SUFFOLK CITY",Profit,"FRESENIUS MEDICAL CARE",0,FALSE,11/21/17,36.877915,-76.43984,1,rooftop,5140,"River Club Dr",,,Suffolk,VA,"Suffolk city",23435,US,"Virginia Geographic Information Network (VGIN)"
492560,5,"DAVITA MARTINSVILLE DIALYSIS","33 BRIDGE ST S",MARTINSVILLE,VA,24112,HENRY,Profit,DAVITA,20,TRUE,12/1/91,36.690181,-79.873355,1,range_interpolation,33,"Bridge St S",,,Martinsville,VA,"Martinsville city",24112,US,"TIGER/Line® dataset from the US Census Bureau"
492667,5,"DAVITA LYNCHBURG HOME TRAINING PD","2091 LANGHORNE RD",LYNCHBURG,VA,24501,"LYNCHBURG CITY",Profit,DAVITA,0,FALSE,2/20/13,37.413527,-79.18087,1,rooftop,2091,"Langhorne Rd",,,Lynchburg,VA,"Lynchburg city",24501,US,"City of Lynchburg"
493511,5,"UVA PAGE DIALYSIS","235 MEDICAL CENTER DRIVE",STANLEY,VA,22851,PAGE,Non-Profit,"STATE OWNED",12,TRUE,5/28/03,38.580384,-78.493003,1,rooftop,235,"Medical Dr",,,Stanley,VA,"Page County",22851,US,"Virginia Geographic Information Network (VGIN)"
492501,5,"RENAL CARE GROUP - DANVILLE","129 BROAD ST    STE C",DANVILLE,VA,24541,"DANVILLE CITY",Profit,"FRESENIUS MEDICAL CARE",36,TRUE,9/1/77,36.580496,-79.403934,1,rooftop,129,"Broad St",Ste,C,Danville,VA,"Danville city",24541,US,"City of Danville"
492506,5,"DAVITA THREE CHOPT DIALYSIS","8813 THREE CHOPT RD",RICHMOND,VA,23229,HENRICO,Profit,DAVITA,16,TRUE,8/1/77,37.602865,-77.559054,1,range_interpolation,8813,"Three Chopt Rd",,,Henrico,VA,"Henrico County",23229,US,"TIGER/Line® dataset from the US Census Bureau"
492596,5,"FMC - POTOMAC MILLS","3057 GOLANSKY BLVD",WOODBRIDGE,VA,22192,"PRINCE WILLIAM",Profit,"FRESENIUS MEDICAL CARE",17,TRUE,2/5/99,38.651584,-77.304133,1,rooftop,3057,"Golansky Blvd",,,Woodbridge,VA,"Prince William County",22192,US,"Prince William"
492532,5,"BMA - NEW RIVER VALLEY","1200  TYLER AVE STU. A",RADFORD,VA,24141,"RADFORD CITY",Profit,"FRESENIUS MEDICAL CARE",15,TRUE,5/1/83,37.128375,-80.547202,1,rooftop,1200,"Tyler Ave",,,Radford,VA,"Radford city",24141,US,"City of Radford"
492682,5,"KEMPSVILLE HOME DIALYSIS","6161 KEMPSVILLE CIR SUITE 155",NORFOLK,VA,23502,"NORFOLK CITY",Profit,"FRESENIUS MEDICAL CARE",2,FALSE,1/14/15,36.849764,-76.19222,1,rooftop,6161,"Kempsville Cir",Ste,155,Norfolk,VA,"Norfolk city",23502,US,"City of Norfolk"
492537,5,"DAVITA NORFOLK DIALYSIS CENTER","962 NORFOLK SQ",NORFOLK,VA,23502,"NORFOLK CITY",Profit,DAVITA,40,TRUE,12/1/86,36.853843,-76.234509,1,rooftop,962,"Norfolk Sq",,,Norfolk,VA,"Norfolk city",23502,US,"City of Norfolk"
492517,5,"DAVITA CAMELOT DIALYSIS CENTER","1800 CAMELOT DR   STE 100","VIRGINIA BEACH",VA,23454,"VIRGINIA BEACH CITY",Profit,DAVITA,25,TRUE,8/1/79,36.868704,-76.028448,1,rooftop,1800,"Camelot Dr",Ste,100,"Virginia Beach",VA,"Virginia Beach city",23454,US,"Virginia Beach"
492700,5,"FRESENIUS KIDNEY CARE SMYTH COUNTY","945 N MAIN STREET",MARION,VA,24354,SMYTH,Profit,"FRESENIUS MEDICAL CARE",14,TRUE,9/29/16,36.843281,-81.506234,1,rooftop,945,"N Main St",,,Marion,VA,"Smyth County",24354,US,"Virginia Geographic Information Network (VGIN)"
492633,5,"DOMINION DIALYSIS CENTER","910 GREAT BRIDGE BLVD    STE 101",CHESAPEAKE,VA,23320,"CHESAPEAKE CITY",Profit,"FRESENIUS MEDICAL CARE",20,TRUE,8/3/05,36.752508,-76.272649,1,rooftop,910,"Great Bridge Blvd",Ste,101,Chesapeake,VA,"Chesapeake city",23320,US,"City of Chesapeake"
492639,5,"FMC - LORTON","8986 LORTON STATION BLVD     STE 100",LORTON,VA,22079,FAIRFAX,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,8/31/06,38.715075,-77.212252,1,rooftop,8986,"Lorton Station Blvd",Ste,100,Lorton,VA,"Fairfax County",22079,US,Fairfax
492711,5,"FRESENIUS KIDNEY CARE LAUREL PARK","4008 EAST PARHAM ROAD",HENRICO,VA,23228,HENRICO,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,8/23/17,37.632507,-77.509739,1,rooftop,4008,"E Parham Rd",,,Henrico,VA,"Henrico County",23228,US,Henrico
492724,5,"DAVITA ANNANDALE DIALYSIS","7060 COLUMBIA PIKE",ANNANDALE,VA,22003,FAIRFAX,Profit,DAVITA,18,TRUE,10/26/18,38.833587,-77.189209,1,rooftop,7060,"Columbia Pike",,,Annandale,VA,"Fairfax County",22003,US,Fairfax
492663,5,"DAVITA FOREST HILL AVENUE DIALYSIS","4900 FOREST HILL AVE",RICHMOND,VA,23225,"RICHMOND CITY",Profit,DAVITA,16,TRUE,6/13/12,37.521313,-77.489538,1,rooftop,4900,"Forest Hill Ave",,,Richmond,VA,"Richmond city",23225,US,"City of Richmond"
492583,5,"DAVITA AMELIA DIALYSIS","15151 PATRICK HENRY HWY",AMELIA,VA,23002,AMELIA,Profit,DAVITA,15,TRUE,11/25/96,37.359664,-77.954184,1,rooftop,15151,"Patrick Henry Hwy",,,"Amelia Court House",VA,"Amelia County",23002,US,"Virginia Geographic Information Network (VGIN)"
493515,5,"UVA FARMVILLE DIALYSIS","937 S MAIN ST",FARMVILLE,VA,23901,"PRINCE EDWARD",Profit,"STATE OWNED",22,TRUE,6/23/14,37.289383,-78.398494,1,rooftop,937,"S Main St",,,Farmville,VA,"Prince Edward County",23901,US,"Virginia Geographic Information Network (VGIN)"
492552,5,"RAI - THIMBLE SHOALS-NEWPORT NEWS","739 THIMBLE SHOALS BLVD","NEWPORT NEWS",VA,23606,"NEWPORT NEWS CITY",Profit,"FRESENIUS MEDICAL CARE",24,TRUE,8/1/90,37.083444,-76.465023,1,rooftop,739,"Thimble Shoals Blvd",,,"Newport News",VA,"Newport News city",23606,US,"City of Newport News"
492574,5,"DAVITA NEWPORT NEWS DIALYSIS CENTER","711 79TH STREET","NEWPORT NEWS",VA,23605,"NEWPORT NEWS CITY",Profit,DAVITA,32,TRUE,9/1/94,37.018859,-76.438051,1,rooftop,711,"79th St",,,"Newport News",VA,"Newport News city",23605,US,"City of Newport News"
492576,5,"SOUTHAMPTON DIALYSIS CENTER","1333 ARMORY DR",FRANKLIN,VA,23851,"FRANKLIN CITY",Profit,"FRESENIUS MEDICAL CARE",14,TRUE,12/1/94,36.669814,-76.946803,1,range_interpolation,1333,"Armory Dr",,,Franklin,VA,"Franklin city",23851,US,"TIGER/Line® dataset from the US Census Bureau"
492622,5,"US RENAL CARE - WARSAW","4709 RICHMOND RD",WARSAW,VA,22572,RICHMOND,Profit,"US RENAL CARE, INC.",17,TRUE,1/30/04,37.963208,-76.776581,1,rooftop,4709,"Richmond Rd",,,Warsaw,VA,"Richmond County",22572,US,"Virginia Geographic Information Network (VGIN)"
492530,5,"ARTIFICIAL KIDNEY CENTER - SUFFOLK","1005 COMMERCIAL LANE",SUFFOLK,VA,23434,"SUFFOLK CITY",Profit,"FRESENIUS MEDICAL CARE",28,TRUE,1/1/83,36.779407,-76.581553,1,rooftop,1005,"Commercial Ln",,,Suffolk,VA,"Suffolk city",23434,US,"Virginia Geographic Information Network (VGIN)"
492678,5,"DAVITA HAMPTON ROADS HOME TRAINING","11234 JEFFERSON AVE STE B","NEWPORT NEWS",VA,23601,"NEWPORT NEWS CITY",Profit,DAVITA,8,FALSE,12/10/14,37.061784,-76.466541,1,rooftop,11234,"Jefferson Ave",Ste,B,"Newport News",VA,"Newport News city",23601,US,"City of Newport News"
492591,5,"DAVITA FAIRFAX DIALYSIS CENTER","8501 ARLINGTON BOULEVARD",FAIRFAX,VA,22031,"FAIRFAX CITY",Profit,DAVITA,24,TRUE,7/27/98,38.864884,-77.238599,1,rooftop,8501,"Arlington Blvd",,,Fairfax,VA,"Fairfax County",22031,US,Fairfax
492728,5,"DALEVILLE DIALYSIS","245 COMMONS PKWY",DALEVILLE,VA,24083,BOTETOURT,Profit,DAVITA,17,TRUE,11/5/18,37.394629,-79.91119,1,rooftop,245,"Commons Pkwy",,,Daleville,VA,"Botetourt County",24083,US,"Virginia Geographic Information Network (VGIN)"
492696,5,"FRESENIUS MEDICAL CARE NIMMO PARKWAY","2476 NIMMO PARKWAY","VIRGINIA BEACH",VA,23456,"VIRGINIA BEACH CITY",Profit,"FRESENIUS MEDICAL CARE",17,TRUE,5/31/16,36.754975,-76.064857,1,rooftop,2476,"Nimmo Pkwy",,,"Virginia Beach",VA,"Virginia Beach city",23456,US,"Virginia Beach"
492628,5,"FOREST PARK DIALYSIS CENTER","1603 SANTA ROSA RD",RICHMOND,VA,23229,HENRICO,Profit,"AMERICAN RENAL ASSOCIATES",16,TRUE,2/3/05,37.603214,-77.547516,1,rooftop,1603,"Santa Rosa Rd",,,Henrico,VA,"Henrico County",23229,US,Henrico
492572,5,"BMA - RUSSELL COUNTY","150 E MAIN STREET",LEBANON,VA,24266,RUSSELL,Profit,"FRESENIUS MEDICAL CARE",10,TRUE,4/1/94,36.900783,-82.077503,1,rooftop,150,"E Main St",,,Lebanon,VA,"Russell County",24266,US,"Virginia Geographic Information Network (VGIN)"
492603,5,"ARA - MECHANICSVILLE DIALYSIS","8400 NORTH RUN MEDICAL DR",MECHANICSVILLE,VA,23116,HANOVER,Profit,"AMERICAN RENAL ASSOCIATES",24,TRUE,3/24/00,37.624939,-77.387331,0.9,rooftop,8400,"N Run Medical Dr",,,Mechanicsville,VA,"Hanover County",23111,US,"Virginia Geographic Information Network (VGIN)"
492733,5,"DAVITA JAMES RIVER HOME DIALYSIS","13859 VILLAGE PLACE DRIVE",MIDLOTHIAN,VA,23114,CHESTERFIELD,Profit,DAVITA,1,FALSE,10/2/19,37.503447,-77.657609,1,rooftop,13859,"Village Place Dr",,,Midlothian,VA,"Chesterfield County",23114,US,"Virginia Geographic Information Network (VGIN)"
492528,5,"DAVITA STAUNTON DIALYSIS","29 IDLEWOOD BLVD",STAUNTON,VA,24401,"STAUNTON CITY",Profit,DAVITA,17,TRUE,8/1/82,38.111749,-78.99798,1,rooftop,29,"Idlewood Blvd",,,Staunton,VA,"Augusta County",24401,US,"Virginia Geographic Information Network (VGIN)"
492549,5,"DAVITA CDC MANASSAS DIALYSIS","10655 LOMOND DR STE 102",MANASSAS,VA,20109,"MANASSAS CITY",Profit,DAVITA,19,TRUE,1/1/90,38.782136,-77.514694,1,rooftop,10655,"Lomond Dr",Ste,102,Manassas,VA,"Prince William County",20109,US,"Prince William"
492646,5,"RAI - MEDICAL DRIVE-GLOUCESTER","6740 MAIN STREET",GLOUCESTER,VA,23061,GLOUCESTER,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,7/1/06,37.411892,-76.522362,1,rooftop,6740,"Main St",,,Gloucester,VA,"Gloucester County",23061,US,"Virginia Geographic Information Network (VGIN)"
492732,5,"DAVITA MERRIMAC TRAIL DIALYSIS","469 MERRIMAC TRAIL",WILLIAMSBURG,VA,23185,"JAMES CITY",Profit,DAVITA,17,TRUE,7/24/19,37.272121,-76.678321,1,rooftop,469,"Merrimac Trl",,,Williamsburg,VA,"York County",23185,US,"Virginia Geographic Information Network (VGIN)"
492658,5,"DAVITA MIDTOWNE NORFOLK DIALYSIS","2201 COLONIAL AVE",NORFOLK,VA,23517,"NORFOLK CITY",Profit,DAVITA,28,TRUE,6/16/09,36.870136,-76.291771,1,rooftop,2201,"Colonial Ave",,,Norfolk,VA,"Norfolk city",23517,US,"City of Norfolk"
492564,5,"DAVITA CHARLOTTESVILLE DIALYSIS","1460 PANTOPS MOUNTAIN PL",CHARLOTTESVILLE,VA,22911,ALBEMARLE,Profit,DAVITA,24,TRUE,8/1/92,38.028683,-78.439621,1,rooftop,1460,"Pantops Mountain Pl",,,Charlottesville,VA,"Albemarle County",22911,US,Albemarle
492701,5,"DAVITA GLENSIDE DIALYSIS","7001 WEST BROAD STREET SUITE C",RICHMOND,VA,23294,HENRICO,Profit,DAVITA,21,TRUE,9/28/16,37.608692,-77.518832,1,rooftop,7001,"W Broad St",Ste,C,Henrico,VA,"Henrico County",23294,US,Henrico
492632,5,"FMC - PRINCE WILLIAM COUNTY DIALYSIS","9302 WEST COURTHOUSE RD",MANASSAS,VA,20110,"MANASSAS CITY",Profit,"FRESENIUS MEDICAL CARE",20,TRUE,5/11/05,38.75273,-77.482627,0.82,nearest_rooftop_match,9300,"W Courthouse Rd",,,Manassas,VA,"Manassas city",20110,US,"Virginia Geographic Information Network (VGIN)"
492321,5,"CHILDRENS HOSPITAL OF KINGS DAUGHTERS","PEDIATRIC DIALYSIS CTR",NORFOLK,VA,23507,"NORFOLK CITY",Non-Profit,INDEPENDENT,8,TRUE,7/1/91,36.865697,-76.299862,1,place,,,,,Norfolk,VA,"Norfolk city",23507,US,"TIGER/Line® dataset from the US Census Bureau"
492608,5,"DAVITA MIDLOTHIAN","14281 MIDLOTHIAN TRNPK",MIDLOTHIAN,VA,23113,CHESTERFIELD,Profit,DAVITA,17,TRUE,9/6/00,37.505768,-77.666279,0.9,rooftop,14281,"Midlothian Tpke",,,Midlothian,VA,"Chesterfield County",23114,US,"Virginia Geographic Information Network (VGIN)"
492673,5,"BIO-MEDICAL APPLICATIONS OF VIRGINIA, INC.","4122 PARTNERSHIP WAY","LOCUST GROVE",VA,22508,ORANGE,Profit,"FRESENIUS MEDICAL CARE",17,TRUE,12/20/13,38.347268,-77.745487,1,rooftop,4122,"Partnership Way",,,"Locust Grove",VA,"Orange County",22508,US,Orange
492668,5,"DAVITA ROYAL OAKS DIALYSIS","1587 N MAIN ST",MARION,VA,24354,SMYTH,Profit,DAVITA,13,TRUE,7/3/13,36.848135,-81.491793,1,rooftop,1587,"N Main St",,,Marion,VA,"Smyth County",24354,US,"Virginia Geographic Information Network (VGIN)"
492524,5,"BMA - NASSAWADOX","9550 HOSPITAL AVENUE",NASSAWADOX,VA,23413,NORTHAMPTON,Profit,"FRESENIUS MEDICAL CARE",27,TRUE,7/1/80,37.474825,-75.862163,1,rooftop,9550,"Hospital Ave",,,Nassawadox,VA,"Northampton County",23413,US,"Virginia Geographic Information Network (VGIN)"
492650,5,"DAVITA CHARTER COLONY DIALYSIS CENTER","2312 COLONY CROSSING PL",MIDLOTHIAN,VA,23112,CHESTERFIELD,Profit,DAVITA,20,TRUE,10/1/07,37.459545,-77.657271,1,rooftop,2312,"Colony Crossing Pl",,,Midlothian,VA,"Chesterfield County",23112,US,"Virginia Geographic Information Network (VGIN)"
492720,5,"DAVITA PENTAGON CITY DIALYSIS","1785 SOUTH HAYES ST",ARLINGTON,VA,22202,ARLINGTON,Profit,DAVITA,9,TRUE,8/2/18,38.858364,-77.05718,1,rooftop,1785,"S Hayes St",,,Arlington,VA,"Arlington County",22202,US,Arlington
492543,5,"DAVITA CULPEPER DIALYSIS","430 SOUTHRIDGE PKY",CULPEPER,VA,22701,CULPEPER,Profit,DAVITA,17,TRUE,11/1/88,38.452942,-78.019052,1,rooftop,430,"Southridge Pkwy",,,Culpeper,VA,"Culpeper County",22701,US,"Virginia Geographic Information Network (VGIN)"
492590,5,"WESTHAMPTON DIALYSIS CENTER LLC","5320 PATTERSON AVENUE",RICHMOND,VA,23226,HENRICO,Profit,"AMERICAN RENAL ASSOCIATES",17,TRUE,4/22/98,37.576796,-77.509573,1,rooftop,5320,"Patterson Ave",,,Richmond,VA,"Richmond city",23226,US,"City of Richmond"
492688,5,"DAVITA SOCO DIALYSIS","1384 ARMORY DRIVE",FRANKLIN,VA,23851,"FRANKLIN CITY",Profit,DAVITA,13,TRUE,11/6/15,36.669696,-76.94806,1,range_interpolation,1384,"Armory Dr",,,Franklin,VA,"Franklin city",23851,US,"TIGER/Line® dataset from the US Census Bureau"
492636,5,"DAVITA CHARLOTTESVILLE NORTH DIALYSIS","1800 TIMBERWOOD BLVD STE C",CHARLOTTESVILLE,VA,22911,ALBEMARLE,Profit,DAVITA,13,TRUE,7/5/06,38.126769,-78.436635,1,rooftop,1800,"Timberwood Blvd",Ste,C,Charlottesville,VA,"Albemarle County",22911,US,Albemarle
492721,5,"FRESENIUS KIDNEY CARE LYNCHBURG","3204 OLD FOREST RD",LYNCHBURG,VA,24501,"LYNCHBURG CITY",Profit,"FRESENIUS MEDICAL CARE",13,TRUE,8/14/18,37.414993,-79.210457,1,rooftop,3204,"Old Forest Rd",,,Lynchburg,VA,"Lynchburg city",24501,US,"City of Lynchburg"
492723,5,"SOMATUS DIALYSIS OF FALL CHURCH, LLC","500 NORTH WASHINGTON DRIVE","FALLS CHURCH",VA,22046,"FALLS CHURCH CITY",Profit,INDEPENDENT,8,TRUE,10/12/18,38.885499,-77.164065,1,rooftop,500,"N Washington St",,,"Falls Church",VA,"Falls Church city",22046,US,"City of Falls Church"
492706,5,"DAVITA PORT WARWICK DIALYSIS","445 ORIANA ROAD","NEWPORT NEWS",VA,23608,"NEWPORT NEWS CITY",Profit,DAVITA,17,TRUE,2/6/17,37.132952,-76.534348,1,rooftop,445,"Oriana Rd",,,"Newport News",VA,"Newport News city",23608,US,"City of Newport News"
493514,5,"UVA ALTAVISTA DIALYSIS","701 5TH STREET    STE 102",ALTAVISTA,VA,24517,CAMPBELL,Non-Profit,"STATE OWNED",25,TRUE,3/26/08,37.109934,-79.285362,1,rooftop,701,"5th St",Ste,102,Altavista,VA,"Campbell County",24517,US,Campbell
492677,5,"FMC - LOUISA","406 E MAIN ST",LOUISA,VA,23093,LOUISA,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,12/17/14,38.019243,-77.995344,1,rooftop,406,"E Main St",,,Louisa,VA,"Louisa County",23093,US,Louisa
492617,5,"DAVITA PENINSULA DIALYSIS CENTER","716 DENBIGH BLVD","NEWPORT NEWS",VA,23608,"NEWPORT NEWS CITY",Profit,DAVITA,16,TRUE,5/1/03,37.144139,-76.513807,1,rooftop,716,"Denbigh Blvd",,,"Newport News",VA,"Newport News city",23608,US,"City of Newport News"
492689,5,"DAVITA DALE CITY","2920 DALE BLVD",WOODBRIDGE,VA,22193,"PRINCE WILLIAM",Profit,DAVITA,17,TRUE,11/10/15,38.628311,-77.300896,1,rooftop,2920,"Dale Blvd",,,Woodbridge,VA,"Prince William County",22193,US,"Prince William"
492695,5,"DAVITA NANSEMOND DIALYSIS","3009 CORPORATE LANE",SUFFOLK,VA,23434,"SUFFOLK CITY",Profit,DAVITA,13,TRUE,4/7/16,36.778648,-76.579479,1,rooftop,3009,"Corporate Ln",,,Suffolk,VA,"Suffolk city",23434,US,"Virginia Geographic Information Network (VGIN)"
492654,5,"DAVITA LEESBURG VIRGINIA DIALYSIS","224-D CORNWALL ST    STE 100",LEESBURG,VA,20176,LOUDOUN,Profit,DAVITA,12,TRUE,9/17/08,39.11973,-77.567642,0.9,rooftop,224,"Cornwall St NW",Ste,100,Leesburg,VA,"Loudoun County",20176,US,Loudoun
492521,5,"DAVITA CDC OF WOODBRIDGE","2751 KILLARNEY DR",WOODBRIDGE,VA,22192,"PRINCE WILLIAM",Profit,DAVITA,24,TRUE,8/1/80,38.658419,-77.293032,1,rooftop,2751,"Killarney Dr",,,Woodbridge,VA,"Prince William County",22192,US,"Prince William"
492716,5,"FRESENIUS KIDNEY CARE NORTH SUFFOLK","5140 RIVER CLUB DR.",SUFFOLK,VA,23435,"SUFFOLK CITY",Profit,"FRESENIUS MEDICAL CARE",17,TRUE,12/6/17,36.877915,-76.43984,1,rooftop,5140,"River Club Dr",,,Suffolk,VA,"Suffolk city",23435,US,"Virginia Geographic Information Network (VGIN)"
492561,5,"RAI - MECHANICSVILLE TRNPK-RICHMOND","2521 MECHANICSVILLE TPK",RICHMOND,VA,23223,HENRICO,Profit,"FRESENIUS MEDICAL CARE",28,TRUE,12/1/91,37.55924,-77.406468,1,rooftop,2521,"Mechanicsville Tpke",,,Richmond,VA,"Henrico County",23223,US,Henrico
492594,5,"DAVITA PETERSBURG DIALYSIS","20 MEDICAL PARK BLVD",PETERSBURG,VA,23805,"PETERSBURG CITY",Profit,DAVITA,20,TRUE,10/21/98,37.181924,-77.36435,0.6,rooftop,"20 A-Z","Medical Park Blv",,,Petersburg,VA,"Petersburg city",23805,US,"City of Petersburg"
492683,5,"DANVILLE HOME DIALYSIS","1040 MAIN ST SUITE B",DANVILLE,VA,24541,"DANVILLE CITY",Profit,"FRESENIUS MEDICAL CARE",0,FALSE,5/7/15,36.580474,-79.402609,1,rooftop,1040,"Main St",Ste,B,Danville,VA,"Danville city",24541,US,"City of Danville"
492727,5,"USRC ROANOKE LLC","117 DUKE GLOUCESTER STREET SW",ROANOKE,VA,24014,"ROANOKE CITY",Profit,"US RENAL CARE, INC.",13,TRUE,7/11/18,37.238643,-79.940559,0.33,place,,,,,Roanoke,VA,"Roanoke city",24014,US,"TIGER/Line® dataset from the US Census Bureau"
492604,5,"DAVITA GREAT BRIDGE DIALYSIS CENTER","745 NORTH BATTLEFIELD BLVD",CHESAPEAKE,VA,23320,"CHESAPEAKE CITY",Profit,DAVITA,26,TRUE,4/7/00,36.74633,-76.244279,1,rooftop,745,"Battlefield Blvd N",,,Chesapeake,VA,"Chesapeake city",23320,US,"City of Chesapeake"
492623,5,"DAVITA FRANCONIA DIALYSIS CENTER","5695 KING CENTER DR",ALEXANDRIA,VA,22315,FAIRFAX,Profit,DAVITA,14,TRUE,2/18/04,38.769486,-77.132581,1,rooftop,5695,"King Centre Dr",,,Alexandria,VA,"Fairfax County",22315,US,Fairfax
492598,5,"DAVITA HENRICO COUNTY DIALYSIS","5270 CHAMBERLAYNE RD",RICHMOND,VA,23227,HENRICO,Profit,DAVITA,26,TRUE,4/1/99,37.60356,-77.451072,1,rooftop,5270,"Chamberlayne Rd",,,Richmond,VA,"Henrico County",23227,US,Henrico
492710,5,"DAVITA LABURNUM DIALYSIS","4352 SOUTH LABURNUM AVENUE",HENRICO,VA,23231,HENRICO,Profit,DAVITA,17,TRUE,6/29/17,37.528698,-77.360483,1,rooftop,4352,"S Laburnum Ave",,,Henrico,VA,"Henrico County",23231,US,Henrico
493509,5,"UVA AUGUSTA DIALYSIS","70 MEDICAL CENTER CIRCLE",FISHERSVILLE,VA,22939,AUGUSTA,Non-Profit,"STATE OWNED",16,TRUE,5/15/00,38.094486,-78.985382,1,rooftop,70,"Medical Center Cir",,,Fishersville,VA,"Augusta County",22939,US,"Virginia Geographic Information Network (VGIN)"
